cluster,gene,p_val,p_val_adj,avg_log2FC,pct.1,pct.2
5,Ginm1,2.3734830968142416e-4,1,0.5839593344196805,1,0.959
5,Csnk1e,2.374817864496965e-4,1,0.33882040987616957,1,0.992
5,Ppp2r3a,2.3759187588279893e-4,1,-0.9830094995420198,0.833,0.967
5,Wdr83,2.383746979016898e-4,1,0.6632368176105174,1,0.984
5,Adgrl2,2.3925831203688066e-4,1,-1.6855031865320722,0.444,0.735
5,Zdbf2,2.4008497823787734e-4,1,-1.6113582353646376,0.389,0.747
5,Fgf12,2.4294498118713372e-4,1,-1.9792553110339544,0.972,0.971
5,Stat3,2.4422099642638467e-4,1,0.3503203557753283,1,0.996
5,Msmo1,2.442333124251741e-4,1,0.3449475515090281,1,1
5,Tpbg,2.447127426573034e-4,1,-2.421133971879317,0.417,0.678
5,Itga4,2.466944122056676e-4,1,-1.0191622570868946,0.556,0.796
5,Tnip2,2.473299376788157e-4,1,0.7916723733805386,1,0.837
5,Gstm4,2.480059788686312e-4,1,0.6918362186765465,1,0.865
5,E130114P18Rik,2.4807426769107193e-4,1,1.926493381597027,0.722,0.584
5,Higd1a,2.483205833504221e-4,1,0.31959339298340605,1,0.996
5,Cnn2,2.495024245866431e-4,1,-1.9706206441199667,0.333,0.653
5,Gnat1,2.5055478272684975e-4,1,-1.3769805223088747,0.472,0.714
5,Basp1,2.516805141946256e-4,1,0.3730959793881041,1,0.992
5,Aip,2.520492776790318e-4,1,0.37861196976816114,1,0.992
5,Rtn1,2.528147525859752e-4,1,0.41372721977537097,1,0.996
5,Htr1d,2.542272907940595e-4,1,-3.3359451938034805,0.278,0.555
5,Zfp110,2.570749365902982e-4,1,0.5795058051545787,1,0.935
5,Cyp4b1,2.5791659303438523e-4,1,-2.320749903690081,0.222,0.551
5,Derl1,2.5792376460402307e-4,1,0.40695345113156023,1,0.988
5,Star,2.583776653583935e-4,1,-0.9657371754834552,0.556,0.763
5,Serpinb9,2.585598118577521e-4,1,0.6585897681726207,0.972,0.935
5,Col5a1,2.5890680444457507e-4,1,-2.55444756218216,0.361,0.678
5,Sema4g,2.595168369757169e-4,1,-1.9462829524479268,0.389,0.665
5,Extl3,2.596776116195995e-4,1,0.6097475031537147,1,0.984
5,Hadh,2.6197847487933784e-4,1,0.5077664231565198,1,0.988
5,Mllt3,2.6209583742055993e-4,1,-0.9093531852282366,1,0.976
5,Mmd2,2.62187079770251e-4,1,-3.5221645547133082,0.361,0.673
5,Ddx49,2.627366905380862e-4,1,-0.3890244137991754,0.972,0.971
5,Stambp,2.63203776754375e-4,1,0.34752970219351553,1,0.988
5,Gca,2.648643628504927e-4,1,-0.7882035883530056,0.944,0.951
5,Slc1a2,2.653733124026927e-4,1,-1.7799326316097959,0.361,0.661
5,Txnrd3,2.663057084314744e-4,1,0.583666664427775,1,0.939
5,Akap7,2.6642984998007547e-4,1,0.7905986056691443,0.972,0.935
5,Gm11549,2.673886051789838e-4,1,-2.2839691570626104,0.444,0.694
5,Hspa1l,2.6757580033002885e-4,1,-1.2123274438040959,0.361,0.702
5,Rad23a,2.6807087097783876e-4,1,0.4679234704559265,1,0.988
5,Gm3888,2.705171438871568e-4,1,1.766712937560258,0.278,0.082
5,Entpd1,2.705892609763652e-4,1,-1.7251401587694164,0.306,0.649
5,Lgr4,2.719591834273442e-4,1,-0.9688594213060813,0.778,0.935
5,Apoe,2.7218380059050915e-4,1,-4.193565817919137,0.889,0.959
5,Tcf7l2,2.726019918217974e-4,1,-1.30367639033114,0.528,0.829
5,Ensa,2.727631544619919e-4,1,0.43448247354824954,1,1
5,Nefm,2.7304481764718646e-4,1,-1.1175628773516042,1,1
5,Slc24a2,2.746620805524702e-4,1,-0.9809541316176693,0.778,0.959
5,Olfr1369-ps1,2.7530765709682885e-4,1,-1.3593958315895647,0.306,0.624
5,Kcns1,2.76879615834041e-4,1,-2.313351451368921,0.306,0.592
5,Fosl2,2.777763700992524e-4,1,-1.3758741149143696,0.833,0.939
5,Ubash3a,2.794234675418292e-4,1,-1.264932689056207,0.389,0.714
5,Fuca1,2.795340458230841e-4,1,0.3161243073955289,1,0.996
5,Nat14,2.804510046535589e-4,1,0.7841243852065123,1,0.894
5,Dzank1,2.8181313879023604e-4,1,-0.982054958223312,0.972,0.967
5,Mdk,2.822049038416982e-4,1,-2.086445674110471,0.444,0.755
5,Tox,2.840343378202708e-4,1,-2.640251261182904,0.306,0.629
5,Mturn,2.8455087714803997e-4,1,0.4943041151834455,1,0.976
5,Itsn1,2.847847468112869e-4,1,-1.004215814408267,0.889,0.951
5,Pou3f1,2.8551595656448205e-4,1,-3.511171312017974,0.333,0.629
5,Scyl2,2.8708278618260223e-4,1,0.71100350497397,1,0.98
5,Nudt11,2.8793387357175794e-4,1,0.5597094092372368,0.972,0.951
5,BC004004,2.8832076036972715e-4,1,0.37361778881559005,1,0.996
5,Arsb,2.8881787859958916e-4,1,-0.8647239929603989,0.889,0.943
5,Vamp5,2.893235987207442e-4,1,-2.4342389595026788,0.306,0.629
5,Fam131c,2.900010870080613e-4,1,1.1386817149472162,0.778,0.62
5,Ajuba,2.916485687988791e-4,1,-3.0585638924946084,0.25,0.555
5,Tiam1,2.922655792349959e-4,1,-2.4543907878076174,0.389,0.649
5,Hmox2,2.944773822288057e-4,1,0.37010408622423707,1,0.992
5,1700017N19Rik,2.9513189732115365e-4,1,-4.141894130637281,0.194,0.486
5,Plce1,2.9534469820605163e-4,1,-1.4551641435167757,0.722,0.886
5,Ctxn2,2.961698517443931e-4,1,-1.650126804352571,0.389,0.661
5,Klhdc1,2.965255461957682e-4,1,-1.1215084466041902,0.694,0.829
5,Klf13,2.970407097980345e-4,1,0.46301379116606345,1,1
5,Areg,2.9753708782286086e-4,1,-3.4378582066889454,0.222,0.527
5,Hcrtr2,2.986362605610866e-4,1,-2.29771893503474,0.306,0.576
5,Gm20768,3.008577911342442e-4,1,-1.580161514457335,0.639,0.804
5,Fabp5,3.0229379957281673e-4,1,-0.4520402351194761,1,1
5,Hsp90b1,3.035939319957501e-4,1,0.2728882420606311,1,1
5,Nwd2,3.037656768381456e-4,1,-1.0384000337106762,0.917,0.91
5,Nxph3,3.0404795793706225e-4,1,-1.6986679474082254,0.278,0.58
5,Cabp7,3.0415659813312347e-4,1,-3.326524541316716,0.278,0.551
5,Meis1,3.0503389755586613e-4,1,-1.326128083416648,0.389,0.71
5,Podnl1,3.0564162250410577e-4,1,1.7667129375602584,0.194,0.041
5,Tsc22d4,3.059814320184208e-4,1,-1.3586075361541554,1,1
5,Ccng1,3.08335779595941e-4,1,-0.5450817870295586,1,0.976
5,Rap1gap2,3.0850901350238204e-4,1,0.44574696010827974,1,0.959
5,Pter,3.089401744229344e-4,1,-1.9088521119418047,0.222,0.531
5,St6gal2,3.105456630953488e-4,1,-1.8935376904651353,0.167,0.482
5,Tom1l2,3.109247916515755e-4,1,-0.4977844995731262,1,0.98
5,Fmo1,3.111912775223328e-4,1,0.5265734273774294,1,0.984
5,Myom1,3.115710558273197e-4,1,-2.052714816797921,0.306,0.608
5,Gpld1,3.1200476958076115e-4,1,-1.4393160375673029,0.417,0.702
5,Ankrd6,0.00031461716689546723,1,0.40151058147883756,0.972,0.873
5,Sync,3.1690338156154e-4,1,0.891203289457728,0.944,0.869
5,Csdc2,3.1865657294926703e-4,1,-0.8912070033009032,1,0.984
5,Dnah7b,3.186606760478291e-4,1,-0.5240542258406435,0.389,0.694
5,Galnt5,3.2042517101293444e-4,1,-0.9373807167870494,0.389,0.759
5,Gba,3.204893164565189e-4,1,-0.4740409393526326,1,0.967
5,Rfk,3.2190113196881904e-4,1,0.20722816342553685,1,1
5,Zfp711,3.2278638114839847e-4,1,-0.9653034406342147,0.444,0.718
5,Ptx3,3.2317473747720747e-4,1,-4.656093892087579,0.25,0.559
5,Gm48401,3.233226319447606e-4,1,-1.2733027412876208,0.361,0.678
5,Gdap1,3.246165478847628e-4,1,0.46060154813567067,1,0.992
5,Dip2b,3.2503872393386705e-4,1,-0.6915851551567038,0.944,0.959
5,Srr,3.260043278667615e-4,1,0.5294727518164972,1,0.959
5,Tpm4,3.273827120904153e-4,1,0.19289099444430224,1,0.992
5,H2-Q4,3.2832562566829937e-4,1,-1.6151972621553363,0.389,0.694
5,Lmnb1,3.3004814205278294e-4,1,-1.5864338879378244,0.333,0.649
5,Igdcc4,3.3014598516847274e-4,1,-1.371073218189971,0.528,0.792
5,Atpif1,3.3040960106994516e-4,1,0.3755236905957027,1,1
5,Serhl,3.3051045803144524e-4,1,0.47787773769106723,1,0.947
5,Abca6,3.3267476838162545e-4,1,-1.7899208401024034,0.389,0.686
5,Lrrc36,3.3298387631323516e-4,1,-1.2813197588615433,0.389,0.682
5,Sema3b,3.3386585253311607e-4,1,-2.1100709029174234,0.556,0.776
5,Bmp5,3.343929860462451e-4,1,-1.7040785432415873,0.306,0.592
5,Rnf41,3.355151685457108e-4,1,0.400809216377743,1,1
5,Slx1b,3.3647836566659295e-4,1,-0.3360726753709029,0.889,0.992
5,Orc5,3.382505172680845e-4,1,-0.660749571499462,0.889,0.971
5,Rassf7,3.3865243793168527e-4,1,0.8237676269500458,0.917,0.735
5,1110065P20Rik,3.4198488401101547e-4,1,0.3736160307242349,1,0.98
5,Col9a2,3.422848876135284e-4,1,-2.0962343104606633,0.25,0.551
5,Spag7,3.4412018742912865e-4,1,0.35485525456110256,1,0.992
5,Mtss1,3.441463241077095e-4,1,0.5178584738532646,1,0.98
5,Dgkb,3.4419902384514185e-4,1,-2.8045225800493854,0.278,0.555
5,Nmnat2,3.4495620257483266e-4,1,0.4312059592949593,1,0.976
5,Hs3st6,3.452607781221535e-4,1,-1.7423007099275996,0.306,0.608
5,Snapc5,3.4535252309499245e-4,1,0.3654684834386197,1,0.996
5,Gm47974,3.457720453145383e-4,1,-1.1561192019172821,0.5,0.743
5,Zfp36l1,3.468050789315089e-4,1,-2.806241909429576,0.417,0.702
5,Vti1b,3.4736338438663374e-4,1,0.288620129440333,1,1
5,Bcas2,3.4989105361539464e-4,1,0.30486634053632233,1,1
5,Gm8826,3.5312145797204887e-4,1,2.766712937560258,0.139,0.02
5,Srsf5,3.533444335553011e-4,1,0.2859073503552114,1,1
5,Cacna2d2,3.5353916295796547e-4,1,0.41049485540822994,1,0.91
5,Nts,3.546151434553565e-4,1,-7.986623215305162,0.194,0.494
5,C3,3.547481536534425e-4,1,-2.560016143590925,0.25,0.563
5,C530008M17Rik,3.555674062913328e-4,1,0.79077701863695,1,0.939
5,Fstl3,3.560778780101861e-4,1,0.39527424445741355,0.972,0.829
5,Dtx3,3.5665261513971635e-4,1,0.5021046948762651,1,0.98
5,Vwa8,3.5831096345343664e-4,1,-0.7552856054965962,0.889,0.939
5,Slc15a2,3.623132141212326e-4,1,-1.429684275243245,0.333,0.62
5,Gpnmb,3.630709663103302e-4,1,-2.7410817026384384,0.306,0.571
5,Gpc6,3.633835022095191e-4,1,-2.169471964842298,0.306,0.6
5,Dusp4,3.6544543105796807e-4,1,-1.7810384840638256,0.333,0.624
5,Zfp667,3.659170101443215e-4,1,0.9955903326619899,0.944,0.82
5,Chrna1,3.6632089533310134e-4,1,-1.3823333342061384,0.528,0.763
5,Pop4,3.672213084309453e-4,1,0.5368426652730154,1,0.98
5,Uxs1,3.6848948307831753e-4,1,0.6723552030390705,1,0.976
5,2610301B20Rik,3.6877503185143713e-4,1,0.5617386039080223,1,0.971
5,Kpna4,3.690979868221242e-4,1,-0.7189752926110486,1,0.984
5,Fosl1,3.7098342201448745e-4,1,-3.0883469173070495,0.583,0.808
5,Xylt1,3.711656028234403e-4,1,-1.8345513754899985,0.278,0.571
5,Nrp1,3.71391105761544e-4,1,-1.9839815513605297,0.639,0.837
5,Urb1,3.716672890634324e-4,1,-1.7122588674726842,0.583,0.8
5,Dmpk,3.7327308483807166e-4,1,-1.8381491205986027,0.444,0.702
5,Ptpn6,3.7391600667681217e-4,1,-1.2521460896910577,0.25,0.588
5,Rapsn,3.746991201111146e-4,1,0.3962863249817059,1,0.865
5,Gm21698,3.770935632636333e-4,1,3.351675438281414,0.111,0.012
5,Ankrd11,3.791595854402308e-4,1,0.28343008831769456,1,0.996
5,Ctns,3.7985666296834404e-4,1,0.6592520230646,1,0.939
5,Rhob,3.804182426489877e-4,1,-0.9275066491860242,0.917,0.971
5,E2f1,3.8045294350971733e-4,1,-0.9331575578309406,0.806,0.89
5,Cyp46a1,3.8311412593834617e-4,1,-0.9997439533153472,0.722,0.869
5,Stk10,3.835831569553297e-4,1,-1.2162806371340518,0.333,0.69
5,Mxra8,3.841098807933781e-4,1,-1.412090215228507,0.333,0.661
5,Lzts2,3.8497210204404235e-4,1,-1.1662301152485357,0.611,0.882
5,Galnt9,3.864419761792542e-4,1,0.7228069808789082,1,0.935
5,Ankrd34c,3.8651424816547663e-4,1,-2.787875914117379,0.306,0.58
5,Pycr1,3.865511144701349e-4,1,-1.0569437968264463,0.444,0.731
5,Rgs5,3.8740609610479076e-4,1,-5.446838996282312,0.306,0.596
5,Mif,3.8742803471316614e-4,1,0.3346704706674739,1,1
5,Jph3,3.881196713559745e-4,1,0.4249229294325314,1,0.967
5,Saraf,3.889292967277579e-4,1,0.3303285447316009,1,0.996
5,Arl4d,3.890957857011563e-4,1,0.8630766146372486,0.889,0.792
5,Inpp4b,3.8977186949586275e-4,1,-2.715489988735697,0.25,0.547
5,Paqr6,3.8998041402768914e-4,1,-2.123247262098383,0.444,0.686
5,Negr1,3.9097030933380817e-4,1,0.8218202393270984,0.944,0.878
5,Rnf157,3.9356418098903675e-4,1,-0.8425530067376936,1,0.984
5,Pkn1,3.951690221491759e-4,1,0.5933709609844207,1,0.914
5,Gm3591,3.9532982667797123e-4,1,3.08864103244762,0.111,0.012
5,Lyz2,4.0043018669966e-4,1,-6.207248710467422,0.25,0.563
5,Atp6ap1,4.004974311311305e-4,1,0.38460200562982827,1,1
5,Cyp27a1,4.009878290794126e-4,1,-1.735181101198754,0.278,0.612
5,Cacnb3,4.021679832323796e-4,1,0.4014752902920291,1,0.988
5,Sema3d,4.0259119606430807e-4,1,-1.9521053098956886,0.25,0.592
5,Tbc1d10a,4.0329459469105324e-4,1,-1.3692782661276706,0.667,0.849
5,Fbxw7,4.0344285130328606e-4,1,-0.7891975822226689,1,0.98
5,Acsl5,4.0852670615337003e-4,1,0.5505160961210045,1,0.984
5,Rgl1,4.094001834140162e-4,1,-1.1528915456985915,0.944,0.967
5,Ncan,4.094094315703214e-4,1,-0.6955064984486583,0.889,0.951
5,Frrs1,4.0949083017665614e-4,1,-0.24280983655824828,0.306,0.633
5,Trim6,4.0956157655993436e-4,1,-1.301031669075576,0.444,0.698
5,Rnf112,4.11116845162513e-4,1,0.4769802103356766,1,0.759
5,Nedd9,4.1169297273239183e-4,1,-1.261597458463119,0.5,0.808
5,Cluh,4.1206225398141493e-4,1,-0.6732824603629783,0.972,0.971
5,Nipal1,4.130795032090298e-4,1,-2.9333359651806683,0.778,0.873
5,Chrdl1,4.1579795128011797e-4,1,-2.385934072450219,0.167,0.469
5,Fam20b,4.1607243474471535e-4,1,0.4744508599622934,1,0.988
5,Pot1b,4.169327044733193e-4,1,-0.96422886897817806,0.417,0.694
5,Glul,4.173006731001821e-4,1,0.43769928661961544,1,0.992
5,Zbp1,4.1857973775125845e-4,1,-2.4527678883562865,0.222,0.51
5,Inafm2,4.1954470204326764e-4,1,0.7154702842226719,0.889,0.71
5,Plekhb1,4.205653407679241e-4,1,-2.677365912908244,0.694,0.82
5,Renbp,4.2106637650065937e-4,1,-2.0156956273671147,0.306,0.604
5,Hsp90ab1,4.2109926867692666e-4,1,0.2405360251693729,1,1
5,Dis3l2,4.218051689328568e-4,1,-0.7525901370544377,0.833,0.943
5,Slc7a3,4.2238713114030324e-4,1,-3.0305256552643662,0.361,0.616
5,Fgf7,4.238497561866409e-4,1,-2.2181801700495334,0.306,0.592
5,Nkiras2,4.2448806875013156e-4,1,0.554087836403955,1,0.951
5,Mc5r,0.00042560836084383523,1,-0.8977699028044244,0.667,0.833
5,Gm48416,4.2784225303745975e-4,1,-1.4756672659527013,0.694,0.841
5,Pdk1,4.286133507622493e-4,1,-0.9725228302307753,0.889,0.927
5,Shroom3,4.2977690222883167e-4,1,-1.5418913782764427,0.611,0.882
5,Wscd1,4.305496896334705e-4,1,-2.752361627504441,0.167,0.465
5,Dcbld2,4.3293875459879334e-4,1,0.28314810829799963,1,0.947
5,Iqsec3,4.337444815578407e-4,1,-0.9777777034581656,0.806,0.886
5,Fkbp1b,4.351663860542216e-4,1,0.32835283325179176,1,0.988
5,Selenok,4.352482893726252e-4,1,0.2819701719470782,1,1
5,Trpm6,4.376175567264953e-4,1,-1.537067810616845,0.306,0.588
5,Ldlrad4,4.412490913041957e-4,1,-1.5256086952417807,0.361,0.661
5,Hnrnpab,4.4235089460108054e-4,1,0.1961333772636964,1,1
5,Micall2,4.440060830908023e-4,1,-1.3328227359906561,0.278,0.608
5,Cdca7,4.452357725236865e-4,1,-1.792982804550468,0.306,0.592
5,Rab19,4.466340232756626e-4,1,3.181750436839102,0.167,0.033
5,Ldhd,4.470740187674184e-4,1,0.42691456183092447,1,0.918
5,4833439L19Rik,4.477121722967447e-4,1,0.35030931346653826,1,1
5,Oxa1l,4.481718684083367e-4,1,-0.6808543457839651,0.972,0.963
5,Senp8,4.4945056586284297e-4,1,-0.8678290294593753,0.917,0.898
5,Ywhaz,4.499270294211719e-4,1,0.3393551343880805,1,1
5,Fbxo2,4.512756080108846e-4,1,-1.1684879413137343,1,0.988
5,Snrpa1,4.540850076051104e-4,1,-0.7676633848725682,0.972,0.984
5,Dexi,4.5428656267176674e-4,1,-0.9562741754974446,1,0.984
5,Slc22a21,4.5588868856560633e-4,1,-1.3030840293945118,0.333,0.645
5,Pcnx2,4.560802656327272e-4,1,-0.809848848999621,0.861,0.918
5,Dnah6,4.5618731883354934e-4,1,-2.8268115766643223,0.167,0.465
5,Letm1,4.5653254432871784e-4,1,0.34208739232320706,1,0.996
5,Nfkb2,4.5723601817449237e-4,1,-2.4567753402974626,0.389,0.686
5,Gng11,4.60261013219792e-4,1,-2.741668760648935,0.333,0.637
5,Klhl8,4.6087618533264234e-4,1,-0.732038518120018,0.5,0.812
5,Ugt1a6a,4.622296071237685e-4,1,-2.6168075369813426,0.333,0.637
5,Il17rd,4.6272020245383274e-4,1,-1.419987776632881,0.361,0.645
5,Nebl,4.6400647920878495e-4,1,-0.7411561316652495,0.611,0.886
5,Cnn3,4.6470909667279016e-4,1,-1.5497120861285048,0.944,0.963
5,Txndc5,4.6541138000624554e-4,1,0.42433164710473825,1,0.988
5,Ube2l6,4.6629396841828643e-4,1,0.41048107490486085,1,0.992
5,Zbtb20,4.667584823266195e-4,1,0.3311216047471639,1,1
5,Pbxip1,4.6722177141166066e-4,1,-2.4270588058364213,0.361,0.657
5,Hace1,4.673977015225783e-4,1,0.535489144782975,1,0.947
5,Chmp4c,4.6939559924538004e-4,1,-1.349970042605075,0.361,0.665
5,4930453N24Rik,4.714265559346712e-4,1,-1.0007920009648386,1,0.992
5,Ostc,4.721908201334345e-4,1,0.3776271469412684,1,1
5,Grm4,4.7252803366241915e-4,1,-1.6744313125251589,0.472,0.673
5,Triobp,4.730133087795982e-4,1,-1.536437950296476,0.472,0.731
5,Nudt5,4.7306270203869525e-4,1,-0.6036591321490858,1,0.984
5,Rasl12,4.765968354812318e-4,1,-1.792982804550468,0.306,0.592
5,Bhlhb9,4.792901808169425e-4,1,0.39145133621814754,1,0.955
5,Scn3a,4.796478539414086e-4,1,0.7305911748168703,0.861,0.78
5,Rab39b,4.797514376377887e-4,1,-0.4748952242918367,1,0.971
5,Slc44a5,4.798035880583662e-4,1,-2.1341538704204908,0.194,0.49
5,Taok3,4.802408967061504e-4,1,0.3959939012355438,1,0.992
5,Ppp3ca,4.805653324227715e-4,1,0.23813568645897654,1,0.996
5,Fam43a,4.806486305709764e-4,1,-1.826811576664322,0.333,0.616
5,Cbx4,4.812216001910355e-4,1,-0.7143647017712231,0.944,0.967
5,Ugt8a,4.825585086364462e-4,1,-3.070389327891398,0.306,0.58
5,Pdzrn4,4.854376261122249e-4,1,-1.8886388910522958,0.25,0.547
5,Plcg2,4.8646073573637024e-4,1,-1.6152625409970427,0.389,0.649
5,Slc16a6,4.887023922079932e-4,1,-1.3183460791280248,0.639,0.788
5,Drp2,4.893642192349613e-4,1,-1.6940296262293861,0.556,0.796
5,Csgalnact1,4.90225618741643e-4,1,0.3770980351613211,0.889,0.78
5,Dpp6,4.902915850936043e-4,1,0.5029147353768257,1,0.98
5,Dynll2,4.922433926552499e-4,1,-0.46348002878101546,1,1
5,Cd74,4.931234461618458e-4,1,-6.607948577598288,0.194,0.486
5,Dusp8,4.935694924196357e-4,1,0.5737386304109968,1,0.976
5,Phyhip,4.9365583865883e-4,1,-1.8107158904754908,0.194,0.498
5,Tmem237,4.945585425666135e-4,1,0.4805935970580917,1,0.963
5,Ptgfr,4.95440935207786e-4,1,-2.881575498529727,0.306,0.567
5,Dagla,4.959910258226464e-4,1,-1.1817967472499995,0.472,0.743
5,Suox,4.965291566612677e-4,1,0.7178904589755848,0.917,0.869
5,Aifm3,4.970130760522458e-4,1,-1.8129668950802098,0.389,0.722
5,Ube3c,4.975367830402458e-4,1,-0.4618443296703951,1,0.988
5,Ift81,4.97823410841409e-4,1,0.579834802836749,1,0.902
5,Wnt5a,4.980977997214922e-4,1,-0.9497918151072868,0.583,0.78
5,Cds1,5.053460123455035e-4,1,-0.9451172186830079,0.917,0.935
5,Limk2,5.060705309526285e-4,1,0.49014420889996035,1,0.988
5,Mcfd2,5.062401285687621e-4,1,0.2376864148388469,1,0.996
5,Ipmk,5.080675744781989e-4,1,0.6947157517390785,1,0.943
5,Apeh,5.08104149702894e-4,1,0.44360520643310153,1,0.914
5,Dio2,5.095577895698381e-4,1,1.3365319520208723,0.694,0.535
5,Enpp1,5.121403768013805e-4,1,-1.6135316529179269,0.583,0.747
5,Usp29,5.136050067019707e-4,1,0.7009108791645122,0.917,0.82
5,Rasgef1b,5.15776053226752e-4,1,0.8265728376017454,0.944,0.816
5,Lims2,5.161016469735299e-4,1,-1.1992976344587178,0.583,0.829
5,Pmaip1,5.169198054748205e-4,1,-2.7177226872069333,0.278,0.547
5,Egfl8,5.170881260781013e-4,1,-2.8759650610171854,0.417,0.698
5,Aloxe3,5.171987870698948e-4,1,-1.9988218088027185,0.306,0.6
5,Nckap5,5.185973355050199e-4,1,-1.0374180836230595,0.306,0.633
5,H2-Aa,5.208203650400733e-4,1,-5.6868149301215265,0.167,0.457
5,Zfand6,5.231517136507799e-4,1,0.3022143510149018,1,1
5,Rnf32,5.237816898837484e-4,1,0.81519707267129915,0.944,0.89
5,Nphp3,5.243011497157779e-4,1,-1.8881984407234622,0.333,0.669
5,Gm1604a,5.243756968700176e-4,1,-1.6927186810770392,0.444,0.69
5,1700047I17Rik2,5.255803798627872e-4,1,0.4517784193066863,1,0.971
5,Asb1,5.288983993588843e-4,1,0.8753449182778352,1,0.971
5,Cirbp,5.291521262539528e-4,1,0.37258875807586644,1,0.988
5,Selenov,5.307654703481414e-4,1,2.5967879361179453,0.167,0.033
5,Hyal1,5.316820799705216e-4,1,-2.3507446439879187,0.417,0.649
5,Klf4,5.318110940102053e-4,1,-2.2808765209580018,0.528,0.788
5,Wars,5.335010500711042e-4,1,-0.505490318280966,1,0.988
5,Gm5499,5.381451035943722e-4,1,1.8999794684237226,0.306,0.102
5,Mettl7a2,5.387629209972547e-4,1,2.4187896341399515,0.194,0.045
5,Zfp597,5.418643806747334e-4,1,0.6654296017230763,1,0.894
5,Ccdc85a,5.423102563233737e-4,1,0.6623762777455218,1,0.959
5,Gapvd1,5.440677612866375e-4,1,-0.5393590460458331,1,0.984
5,Cars,5.45605322571286e-4,1,-0.8363675754958351,0.972,0.955
5,Vmn1r43,5.483183089146816e-4,1,-1.534456597160307,0.167,0.469
5,Kcns2,5.484164428148227e-4,1,1.1469850186784254,0.667,0.465
5,Spire1,5.494248402959499e-4,1,-0.9608025247085834,0.972,0.971
5,Slc9a2,5.513325155321433e-4,1,-2.7163699491416846,0.278,0.555
5,Sema6d,5.535361953477031e-4,1,0.4423890020322414,1,0.984
5,Sdc1,5.555316272181605e-4,1,-1.2747636984159012,0.444,0.735
5,Synpo2,5.561421880203837e-4,1,-2.1455111023513007,0.222,0.518
5,Arpp19,5.564538300199541e-4,1,0.34888467433713366,1,1
5,Mios,5.590328470868373e-4,1,-0.7551973926255964,0.889,0.914
5,Zfp36,5.605206003017633e-4,1,-2.666820580493589,0.667,0.857
5,Trpc7,5.6265234074059e-4,1,1.688710425558985,0.694,0.498
5,Pink1,5.633529390456469e-4,1,0.3426567768469102,1,0.996
5,Cldn15,5.633673314297431e-4,1,-1.4812145758833273,0.361,0.637
5,Epsti1,5.64728559909621e-4,1,2.5674041293368512,0.611,0.445
5,Lhpp,5.676530898654543e-4,1,1.0872544921766583,0.917,0.759
5,Rbm19,5.678965827711244e-4,1,-0.8440455640382354,0.472,0.763
5,Dcp1b,5.679067444865259e-4,1,0.7836783393345343,0.944,0.849
5,Mcmdc2,5.697323375576229e-4,1,-0.637534695301484,1,0.984
5,Afdn,5.712853670640011e-4,1,-0.6653300129629152,0.972,0.959
5,Cntn4,5.723958540606798e-4,1,-2.2776811817981955,0.333,0.604
5,Gprasp1,5.725449715980664e-4,1,0.4568485801126121,1,0.98
5,Mta3,5.74102721839083e-4,1,0.32253979514706277,1,0.971
5,Grik1,5.743886624446195e-4,1,-3.207291853906798,0.444,0.678
5,Hist1h4h,5.755872170256908e-4,1,-1.4556794837761897,0.556,0.706
5,4930502E18Rik,5.776105890963231e-4,1,1.6561764614105923,0.694,0.608
5,Arhgap19,5.782022599270731e-4,1,-1.943404694483188,0.333,0.673
5,Art3,5.789412120578234e-4,1,-2.049646067880401,0.611,0.829
5,Pik3r5,5.789992141318502e-4,1,-2.1361645955416373,0.306,0.58
5,Vmn1r181,5.792975130868527e-4,1,-2.8479969065549504,0.444,0.71
5,Dynlt1f,5.83365732405157e-4,1,0.4866547638993417,1,0.976
5,Olfr1385,5.845487054098153e-4,1,-1.3805690894337161,0.861,0.939
5,Fbxo44,5.885834965056567e-4,1,-0.6540548643720978,1,0.988
5,Ptpn2,5.890250077694995e-4,1,-0.9515834451618783,0.972,0.967
5,Glt1d1,5.916794507427769e-4,1,-1.013974034035266,0.444,0.718
5,Baiap2l1,5.926298003632915e-4,1,-1.3762450162817847,0.306,0.62
5,Speer5-ps1,5.938578249717407e-4,1,-1.3852901558847917,0.389,0.641
5,Acss1,5.957001217483133e-4,1,-1.9612075170029413,0.194,0.49
5,Cwh43,6.006264127098542e-4,1,-1.8053105074534,0.333,0.62
5,Limd2,6.047137320356478e-4,1,0.5756725381949668,1,0.959
5,Zfp839,6.05546505067628e-4,1,-1.1422225840332847,0.528,0.751
5,Crem,6.075334480944566e-4,1,0.41012587622614305,1,0.984
5,Ifi207,6.095419262847294e-4,1,-4.450840926839809,0.222,0.51
5,Card11,6.107272441053039e-4,1,-1.80963643285619,0.167,0.465
5,Chst3,6.139919785702571e-4,1,-1.6625986927007037,0.278,0.559
5,Gm20532,6.172172628006284e-4,1,2.2521397647305,0.167,0.033
5,Tubb2b,6.18561295818355e-4,1,0.3806448004062952,1,0.992
5,Onecut1,6.190157276293643e-4,1,-2.0291463456595165,0.222,0.51
5,Rcan2,6.208530105583044e-4,1,-0.9266534836714664,1,0.976
5,Ap1m1,6.23402988375823e-4,1,0.40916807186913484,1,0.988
5,Mme,6.250502859614081e-4,1,-2.3353637094198723,0.306,0.596
5,Diras2,6.297650156599166e-4,1,-1.2556548754681964,0.639,0.771
